index,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall
31834,335,New Holland Brewing Company,American Barleywine,New Holland Y2K,15362.0,4.375
31835,335,New Holland Brewing Company,Euro Strong Lager,New Holland Phi 2005,24899.0,2.8666666666666667
31836,335,New Holland Brewing Company,Belgian Dark Ale,New Holland Dies Irea (Day Of Wrath),21059.0,4.5
31837,335,New Holland Brewing Company,American Brown Ale,New Holland Cabin Fever Brown Ale,3914.0,3.5661764705882355
31838,29,Anheuser-Busch,Bock,Michelob Amber Bock,1252.0,3.1335268505079825
31839,335,New Holland Brewing Company,Dortmunder / Export Lager,New Holland Valahlla,36634.0,4.0
31840,29,Anheuser-Busch,Light Lager,Bud Light,1320.0,2.422043010752688
31841,335,New Holland Brewing Company,American Amber / Red Lager,New Holland Top Of The World,65964.0,3.5
31842,335,New Holland Brewing Company,Russian Imperial Stout,New Holland Imperial Stout,21769.0,3.6666666666666665
31843,335,New Holland Brewing Company,Wheatwine,New Holland Oak Aged Pilgrim's Dole,28089.0,3.5
31844,335,New Holland Brewing Company,American Amber / Red Ale,New Holland Alley Cat,47044.0,4.5
31845,335,New Holland Brewing Company,American Double / Imperial IPA,New Holland Existential: Hopwine,36835.0,3.56993006993007
31846,335,New Holland Brewing Company,Belgian Strong Dark Ale,New Holland Silent Night,76736.0,4.0
31847,29,Anheuser-Busch,American Amber / Red Lager,Redbridge,34257.0,2.927807486631016
31848,335,New Holland Brewing Company,American Pale Ale (APA),New Holland Paleooza,2207.0,4.014285714285714
31849,29,Anheuser-Busch,Light Lager,Busch Light,1390.0,2.446629213483146
31850,1749,Moosejaw Pizza & Dells Brewing Co.,American Amber / Red Ale,Dells Chief Amber Ale,29786.0,3.1666666666666665
31851,29,Anheuser-Busch,Light Lager,Bud Light Lime,41821.0,2.70479302832244
31852,335,New Holland Brewing Company,American Amber / Red Ale,New Holland Sundog Amber Ale,6343.0,3.6666666666666665
31853,29,Anheuser-Busch,American Adjunct Lager,Natural Ice,653.0,2.339160839160839
31854,335,New Holland Brewing Company,Schwarzbier,New Holland Macatawa Dark,24931.0,4.0
31855,335,New Holland Brewing Company,Smoked Beer,Pigs In A Blanket,76223.0,3.5
31856,335,New Holland Brewing Company,Wheatwine,Bourbon Barrel Aged Pilgrim's Dole,76401.0,4.0
31857,335,New Holland Brewing Company,American Brown Ale,New Holland Kourage,7110.0,4.166666666666667
31858,335,New Holland Brewing Company,Saison / Farmhouse Ale,Farmhouse Hatter,43266.0,4.0
31859,335,New Holland Brewing Company,Smoked Beer,New Holland Rauch Hatter,31509.0,3.0
31860,335,New Holland Brewing Company,Belgian Pale Ale,New Holland Belgian Golden Ale,15647.0,3.5
31861,335,New Holland Brewing Company,Doppelbock,Whiskey Barrel Aged Charkoota Rye,66027.0,2.0
31862,335,New Holland Brewing Company,Belgian Strong Pale Ale,New Holland Belgian Imperial Hatter,31595.0,3.9
31863,335,New Holland Brewing Company,Irish Red Ale,New Holland Dugan's Irish Red,21928.0,4.5
31864,335,New Holland Brewing Company,Märzen / Oktoberfest,New Holland Oktoberfest,20224.0,4.0
31865,335,New Holland Brewing Company,Oatmeal Stout,Poet (Whiskey Barrel Aged),66028.0,3.0
31866,335,New Holland Brewing Company,American IPA,New Holland Hatterized Mad Hatter,32225.0,4.166666666666667
31867,335,New Holland Brewing Company,English Brown Ale,Brown Out,73273.0,4.0
31868,15213,Northstar Restaurant & Brewery,Schwarzbier,Northside Negra,39042.0,2.833333333333333
31869,15213,Northstar Restaurant & Brewery,Extra Special / Strong Bitter (ESB),Lil' Bitter,40116.0,3.0
31870,15213,Northstar Restaurant & Brewery,Extra Special / Strong Bitter (ESB),Mahogany,35100.0,4.0
31871,15213,Northstar Restaurant & Brewery,Schwarzbier,Schwarzbier,35101.0,4.0
31872,15213,Northstar Restaurant & Brewery,Märzen / Oktoberfest,Octoberfest,39044.0,3.5
31873,15213,Northstar Restaurant & Brewery,American Pale Ale (APA),Pic's Pale,38339.0,3.0
31874,15213,Northstar Restaurant & Brewery,American Pale Wheat Ale,Citrus Summer,38340.0,3.0
31875,18079,Einhorn Beer Company,Hefeweizen,Hefeweizen,44357.0,3.6875
31876,18079,Einhorn Beer Company,Rye Beer,Hopfenhammer German IPA,73319.0,4.0
31877,18079,Einhorn Beer Company,Doppelbock,Unikator Doppelbock,48972.0,3.769230769230769
31878,18079,Einhorn Beer Company,German Pilsener,Spezial Pilsner,45321.0,4.0
31879,18079,Einhorn Beer Company,Weizenbock,Der Kommissar,53694.0,4.0
31880,23460,Ouray Brewery,American IPA,San Juan IPA,70481.0,4.0
31881,77,Hammer & Nail Brewers,Märzen / Oktoberfest,Hammer & Nail Oktoberfest,1514.0,4.428571428571429
31882,77,Hammer & Nail Brewers,Scotch Ale / Wee Heavy,Hammer & Nail Scotch Classic Style Ale,240.0,4.5
31883,77,Hammer & Nail Brewers,Oatmeal Stout,Hammer & Nail Oatmeal Stout,2337.0,4.25
31884,77,Hammer & Nail Brewers,American Pale Ale (APA),Hammer & Nail American Ale,1609.0,3.6
31885,77,Hammer & Nail Brewers,Extra Special / Strong Bitter (ESB),Hammer & Nail Extra Special Bitter Ale,241.0,4.166666666666667
31886,24725,Railhouse Brewery,American Pale Ale (APA),Pale Ale,68019.0,3.5
31887,24725,Railhouse Brewery,Oatmeal Stout,Oatmeal Stout,68020.0,3.8333333333333335
31888,642,Free State Brewing Co.,Altbier,Ad Astra Ale,2553.0,3.869047619047619
31889,1275,Front Street Ale House / San Juan Brewing,American IPA,Royal Marine IPA,45716.0,2.0
31890,1275,Front Street Ale House / San Juan Brewing,Witbier,Captain's Wit,48589.0,4.0
31891,1275,Front Street Ale House / San Juan Brewing,Extra Special / Strong Bitter (ESB),Bluebird Bitter Ale,43827.0,4.5
31892,1275,Front Street Ale House / San Juan Brewing,Irish Red Ale,Red Ale,48590.0,4.0
31893,1275,Front Street Ale House / San Juan Brewing,Irish Dry Stout,Irish Dry Stout,48591.0,4.5
31894,1275,Front Street Ale House / San Juan Brewing,Oatmeal Stout,Pig War Oatmeal Stout,45710.0,2.0
31895,1275,Front Street Ale House / San Juan Brewing,American Pale Ale (APA),Haro Strait Pale Ale,45718.0,1.5
31896,1275,Front Street Ale House / San Juan Brewing,American Barleywine,Neptunus Rex Barley Wine,48595.0,3.5
31897,1275,Front Street Ale House / San Juan Brewing,Fruit / Vegetable Beer,Ale Diablo Pepper Beer,43860.0,4.0
31898,1275,Front Street Ale House / San Juan Brewing,American Pale Ale (APA),Bacon Beer,43888.0,4.0
31899,1275,Front Street Ale House / San Juan Brewing,American Strong Ale,Raging Main Ale,48594.0,3.5
31900,1275,Front Street Ale House / San Juan Brewing,Extra Special / Strong Bitter (ESB),Bridal Ale,45235.0,4.0
31901,1275,Front Street Ale House / San Juan Brewing,American Porter,Starboard Porter,38032.0,2.25
31902,1275,Front Street Ale House / San Juan Brewing,Irish Red Ale,Bagun Mac,48592.0,4.0
31903,1275,Front Street Ale House / San Juan Brewing,American Double / Imperial IPA,Garrison Bay Double IPA,43826.0,4.0
31904,1275,Front Street Ale House / San Juan Brewing,American Blonde Ale,Extra Sailing Ale,48593.0,4.0
31905,29,Anheuser-Busch,American Adjunct Lager,Budweiser,65.0,2.8839946200403497
31906,1345,Dick's Brewing Company,American IPA,Dick's IPA,14783.0,3.664383561643836
31907,29,Anheuser-Busch,Witbier,Shock Top Belgian White,39908.0,3.2504273504273504
31908,1345,Dick's Brewing Company,American Pale Ale (APA),Dicks Pale Ale,7483.0,3.5434782608695654
31909,28,Anchor Brewing Company,Bock,Anchor Bock Beer,23942.0,3.8954451345755694
31910,28,Anchor Brewing Company,American Porter,Anchor Porter,61.0,4.144360902255639
31911,1345,Dick's Brewing Company,American Porter,Lava Rock Porter,12661.0,3.7857142857142856
31912,2378,"Kennebec Brewing Company, Inc.",American Stout,Gurglin' Sturgeon Stout,6071.0,3.125
31913,1502,"Mash House Restaurant & Brewery, The",American IPA,Hoppy Hour IPA,4571.0,4.115
31914,1502,"Mash House Restaurant & Brewery, The",American Stout,Stout,11448.0,3.4166666666666665
31915,16446,Elliott Bay Brewhouse & Pub,American IPA,Highline IPA,47204.0,2.75
31916,14413,Mick Duff's Brewing Company,American Pale Ale (APA),Lake Paddler,63420.0,3.0
31917,14413,Mick Duff's Brewing Company,American Pale Ale (APA),Lake Paddler Pale Ale,44035.0,4.0
31918,14413,Mick Duff's Brewing Company,Irish Red Ale,Irishmen Amber,63342.0,4.5
31919,14413,Mick Duff's Brewing Company,Hefeweizen,Wheat Whale Ale,32774.0,3.6666666666666665
31920,14413,Mick Duff's Brewing Company,American Strong Ale,The Old Ball & Chain,67663.0,2.75
31921,14413,Mick Duff's Brewing Company,Black & Tan,KnotHead,63313.0,4.5
31922,14413,Mick Duff's Brewing Company,American Barleywine,Barley O'Gnarly,63317.0,5.0
31923,14413,Mick Duff's Brewing Company,American Porter,Knot Tree Porter,58718.0,4.333333333333333
31924,14413,Mick Duff's Brewing Company,Pumpkin Ale,JackAle Lantern,46599.0,3.5
31925,14413,Mick Duff's Brewing Company,American Black Ale,Mack's Dark Long Day,63347.0,4.0
31926,14413,Mick Duff's Brewing Company,American IPA,Shillelagh Organic IPA,45813.0,3.75
31927,14413,Mick Duff's Brewing Company,American IPA,Stromm-Hammer IPA,32773.0,4.1
31928,14413,Mick Duff's Brewing Company,Fruit / Vegetable Beer,Huckleberry Blonde,45811.0,3.5
31929,2699,Laguna Beach Brewing Company,Pumpkin Ale,Pumpkin Ale,9186.0,2.5
31930,2699,Laguna Beach Brewing Company,Fruit / Vegetable Beer,Rockpile Raspberry,9187.0,3.0
31931,2699,Laguna Beach Brewing Company,American Adjunct Lager,Laguna Beach Blonde Lager,9179.0,3.0
31932,2699,Laguna Beach Brewing Company,Schwarzbier,Black Ball Lager,9180.0,3.0
31933,2699,Laguna Beach Brewing Company,American Double / Imperial IPA,Son Of A Greeter Imperial IPA,23429.0,4.0
31934,2699,Laguna Beach Brewing Company,California Common / Steam Beer,Coast Highway Common,23428.0,4.5
31935,2699,Laguna Beach Brewing Company,American Pale Ale (APA),Greeter's Pale Ale,9181.0,3.25
31936,2699,Laguna Beach Brewing Company,Oatmeal Stout,Thousand Steps Stout,23431.0,3.5
31937,2699,Laguna Beach Brewing Company,Doppelbock,Doppelbock Dunkelweizer,9185.0,3.0
31938,2699,Laguna Beach Brewing Company,Hefeweizen,Heisler Hefeweizen,23427.0,4.0
31939,2699,Laguna Beach Brewing Company,American Amber / Red Ale,Red Ale,23430.0,3.5
31940,1502,"Mash House Restaurant & Brewery, The",Hefeweizen,Hefeweizen,11255.0,3.8333333333333335
31941,1502,"Mash House Restaurant & Brewery, The",American IPA,Hopnotic,43356.0,4.0
31942,1502,"Mash House Restaurant & Brewery, The",Fruit / Vegetable Beer,Blueberry Blonde,71221.0,4.0
31943,1502,"Mash House Restaurant & Brewery, The",Dubbel,Belgian Dubbel Ale,26572.0,3.75
31944,1502,"Mash House Restaurant & Brewery, The",Märzen / Oktoberfest,Oktoberfest,6085.0,4.166666666666667
31945,565,Michigan Brewing Company,American Pale Ale (APA),Michigan Brewing Mackinac Pale Ale,4552.0,3.542682926829268
31946,565,Michigan Brewing Company,Belgian Strong Pale Ale,Celis Grand Cru,9584.0,3.7072538860103625
31947,1502,"Mash House Restaurant & Brewery, The",American Porter,Brown Porter,11447.0,4.066666666666666
31948,1502,"Mash House Restaurant & Brewery, The",American Porter,Hickory Smoked Porter,24342.0,3.875
31949,1502,"Mash House Restaurant & Brewery, The",Baltic Porter,Baltic Porter,36739.0,4.25
31950,1502,"Mash House Restaurant & Brewery, The",American Pale Ale (APA),American Pale Ale,11451.0,3.0
31951,1502,"Mash House Restaurant & Brewery, The",Irish Red Ale,Ravishing Red Irish Style Red,6083.0,3.6944444444444446
31952,1502,"Mash House Restaurant & Brewery, The",American Brown Ale,Nut Brown,27410.0,4.0
31953,1502,"Mash House Restaurant & Brewery, The",American Double / Imperial IPA,Hopocracy!,25987.0,3.5
31954,1502,"Mash House Restaurant & Brewery, The",American Blonde Ale,Summer Ale,51864.0,2.5
31955,1502,"Mash House Restaurant & Brewery, The",Belgian Strong Pale Ale,Belgian Golden Ale,45531.0,4.0
31956,1502,"Mash House Restaurant & Brewery, The",American Barleywine,Barleywine,27411.0,3.5
31957,1502,"Mash House Restaurant & Brewery, The",Fruit / Vegetable Beer,Strawberry Blonde,11450.0,4.5
31958,1502,"Mash House Restaurant & Brewery, The",American IPA,I2PA,58969.0,4.0
31959,1502,"Mash House Restaurant & Brewery, The",Foreign / Export Stout,Jacked Up Stout,14853.0,3.5
31960,1502,"Mash House Restaurant & Brewery, The",American Double / Imperial IPA,Hoplicious Imperial India Pale Ale,19749.0,3.5
31961,1502,"Mash House Restaurant & Brewery, The",American Blonde Ale,Victory Ale House Blonde,16213.0,4.0
31962,1502,"Mash House Restaurant & Brewery, The",Fruit / Vegetable Beer,Peach Hefeweizen,20322.0,3.25
31963,1502,"Mash House Restaurant & Brewery, The",Russian Imperial Stout,"""M""-perial Stout",48694.0,3.0
31964,1502,"Mash House Restaurant & Brewery, The",Maibock / Helles Bock,Loki Maibock,9533.0,4.166666666666667
31965,1502,"Mash House Restaurant & Brewery, The",Light Lager,Dos Cerveceros,17006.0,4.0
31966,1502,"Mash House Restaurant & Brewery, The",Tripel,Belgian Trippel,28445.0,4.0
31967,1502,"Mash House Restaurant & Brewery, The",Fruit / Vegetable Beer,Cherry Blonde,31077.0,2.5
31968,1502,"Mash House Restaurant & Brewery, The",American Pale Ale (APA),Victory Ale House Pale Ale,16082.0,4.0
31969,1502,"Mash House Restaurant & Brewery, The",American Blonde Ale,Natural Blonde,11444.0,3.375
31970,1502,"Mash House Restaurant & Brewery, The",Fruit / Vegetable Beer,Summer Brew,11449.0,3.5
31971,1502,"Mash House Restaurant & Brewery, The",Maibock / Helles Bock,Maibock,43270.0,4.25
31972,1502,"Mash House Restaurant & Brewery, The",Schwarzbier,Schwarzbier,6084.0,4.0
31973,1502,"Mash House Restaurant & Brewery, The",Kristalweizen,Kristalweizen,44843.0,4.25
31974,18356,Buffalo Water Beer Company,American Pale Lager,Bison Blonde,45696.0,3.852941176470588
31975,1749,Moosejaw Pizza & Dells Brewing Co.,Hefeweizen,Weissbier,17921.0,3.5
31976,1749,Moosejaw Pizza & Dells Brewing Co.,Light Lager,Light Lager,29791.0,3.333333333333333
31977,1749,Moosejaw Pizza & Dells Brewing Co.,English Brown Ale,English Brown Ale,51193.0,4.0
31978,1749,Moosejaw Pizza & Dells Brewing Co.,American IPA,American IPA,67126.0,3.5
31979,1749,Moosejaw Pizza & Dells Brewing Co.,American IPA,Pale Tourist IPA,60385.0,3.75
31980,1749,Moosejaw Pizza & Dells Brewing Co.,American Porter,Amarillo Porter,59407.0,4.0
31981,1749,Moosejaw Pizza & Dells Brewing Co.,Hefeweizen,Summer Wheat,60386.0,4.0
31982,1749,Moosejaw Pizza & Dells Brewing Co.,German Pilsener,Dells Pilsner,29788.0,4.071428571428571
31983,565,Michigan Brewing Company,Fruit / Vegetable Beer,Celis Raspberry,11772.0,2.883838383838384
31984,1749,Moosejaw Pizza & Dells Brewing Co.,Fruit / Vegetable Beer,Apricot Ale,47041.0,3.0
31985,1749,Moosejaw Pizza & Dells Brewing Co.,Milk / Sweet Stout,Milk Stout,33408.0,4.0
31986,1749,Moosejaw Pizza & Dells Brewing Co.,American Brown Ale,Nut Brown,29790.0,4.0
31987,1749,Moosejaw Pizza & Dells Brewing Co.,American Pale Ale (APA),Kilbourn Hop Ale,13761.0,3.909090909090909
31988,1749,Moosejaw Pizza & Dells Brewing Co.,Milk / Sweet Stout,Betty's Black Ale,58158.0,5.0
31989,1749,Moosejaw Pizza & Dells Brewing Co.,American Porter,Moosejaw Porter,4901.0,4.5
31990,1749,Moosejaw Pizza & Dells Brewing Co.,Fruit / Vegetable Beer,Moosejaw Raspberry Wheat,5297.0,2.0
31991,1749,Moosejaw Pizza & Dells Brewing Co.,Fruit / Vegetable Beer,Apple Ale,37874.0,2.833333333333333
31992,1749,Moosejaw Pizza & Dells Brewing Co.,Irish Dry Stout,Stout,23288.0,4.0
31993,1749,Moosejaw Pizza & Dells Brewing Co.,Märzen / Oktoberfest,Moosejaw Oktoberfest,6639.0,3.25
31994,1749,Moosejaw Pizza & Dells Brewing Co.,American Porter,Oak Barrel Aged Porter,41221.0,4.5
31995,1749,Moosejaw Pizza & Dells Brewing Co.,American Stout,Oak Aged Stout,55783.0,4.5
31996,1749,Moosejaw Pizza & Dells Brewing Co.,Dubbel,Belgium Double,43488.0,3.5
31997,1749,Moosejaw Pizza & Dells Brewing Co.,American Blonde Ale,Honey Ale,29789.0,3.2
31998,1749,Moosejaw Pizza & Dells Brewing Co.,Fruit / Vegetable Beer,Wildberry Ale,72797.0,2.5
31999,1749,Moosejaw Pizza & Dells Brewing Co.,Hefeweizen,Moosejaw Weissbier,6638.0,4.0
32000,1749,Moosejaw Pizza & Dells Brewing Co.,Cream Ale,Raspberry Cream Ale,50224.0,3.6
32001,1749,Moosejaw Pizza & Dells Brewing Co.,Pumpkin Ale,Pumpkin Spice Ale,45874.0,3.25
32002,1749,Moosejaw Pizza & Dells Brewing Co.,Irish Dry Stout,Nitro Stout,32064.0,4.25
32003,1749,Moosejaw Pizza & Dells Brewing Co.,Dortmunder / Export Lager,Golden Logger,23246.0,4.5
32004,1749,Moosejaw Pizza & Dells Brewing Co.,Doppelbock,5 O'Clock Dopplebock,63663.0,2.5
32005,1749,Moosejaw Pizza & Dells Brewing Co.,Rye Beer,Amber Rye Ale,45875.0,3.5
32006,1749,Moosejaw Pizza & Dells Brewing Co.,American IPA,Nitro IPA,29787.0,3.0
32007,1749,Moosejaw Pizza & Dells Brewing Co.,Winter Warmer,Imperial Winter Warmer,41279.0,4.25
32008,1749,Moosejaw Pizza & Dells Brewing Co.,Maibock / Helles Bock,Blonde Bock,17384.0,3.9375
32009,1749,Moosejaw Pizza & Dells Brewing Co.,Altbier,Altbier,17383.0,4.333333333333333
32010,1749,Moosejaw Pizza & Dells Brewing Co.,American Black Ale,Delton Dark Ale,74097.0,4.0
32011,1749,Moosejaw Pizza & Dells Brewing Co.,Belgian Dark Ale,Abbey Ale,23260.0,3.0
32012,1749,Moosejaw Pizza & Dells Brewing Co.,Rye Beer,Badger Red Rye,46874.0,4.25
32013,1749,Moosejaw Pizza & Dells Brewing Co.,American Amber / Red Ale,Rustic Red,72799.0,3.5
32014,1749,Moosejaw Pizza & Dells Brewing Co.,American Pale Ale (APA),Schmitz Pale Ale #5,71099.0,4.0
32015,1749,Moosejaw Pizza & Dells Brewing Co.,Fruit / Vegetable Beer,Sweet Cherry Beer,68420.0,3.5
32016,1749,Moosejaw Pizza & Dells Brewing Co.,Bock,Stand Rock Bock,23338.0,4.5
32017,1749,Moosejaw Pizza & Dells Brewing Co.,American Pale Ale (APA),Bucky Beaver Pale Ale,31729.0,3.083333333333333
32018,1749,Moosejaw Pizza & Dells Brewing Co.,American Double / Imperial Stout,Betty's Breakfast Stout,57322.0,3.0
32019,1749,Moosejaw Pizza & Dells Brewing Co.,Pumpkin Ale,Great Pumpkin Ale,33419.0,4.0
32020,1749,Moosejaw Pizza & Dells Brewing Co.,Dunkelweizen,Dunkel Weizen,39339.0,4.5
32021,1749,Moosejaw Pizza & Dells Brewing Co.,Munich Dunkel Lager,Moosejaw Dunkel Lager,6640.0,4.1875
32022,1749,Moosejaw Pizza & Dells Brewing Co.,Russian Imperial Stout,Imperial Stout,38514.0,3.5
32023,2423,Amerisports Brew Pub,American Pale Ale (APA),Pale Ale,17662.0,3.875
32024,2423,Amerisports Brew Pub,Munich Dunkel Lager,Hard Ball Dark,17839.0,3.5
32025,2423,Amerisports Brew Pub,American Amber / Red Lager,Red Zone Lager,17838.0,3.333333333333333
32026,2423,Amerisports Brew Pub,Euro Pale Lager,Knock Out Blond,20917.0,3.5
32027,2423,Amerisports Brew Pub,Light Lager,1/2 Court Light,23869.0,2.5
32028,18356,Buffalo Water Beer Company,American Amber / Red Ale,Autumn Recipe,53566.0,4.0
32029,2700,Taps Fish House & Brewery,German Pilsener,Taps German Pils,12222.0,3.0
32030,2700,Taps Fish House & Brewery,American Porter,Portola Porter,65463.0,2.5
32031,2700,Taps Fish House & Brewery,Russian Imperial Stout,Imperial Russian Stout,12193.0,3.678571428571429
32032,2700,Taps Fish House & Brewery,American IPA,California Gold,26532.0,3.954545454545455
32033,2700,Taps Fish House & Brewery,Kölsch,Kolsch,57217.0,3.5
32034,2700,Taps Fish House & Brewery,Saison / Farmhouse Ale,Barrel Aged CismonTAPS Saison,76793.0,2.5
32035,2700,Taps Fish House & Brewery,Witbier,Belgian White,37319.0,3.75
32036,2700,Taps Fish House & Brewery,English Barleywine,Barley Wine,15051.0,4.233333333333333
32037,2700,Taps Fish House & Brewery,Hefeweizen,Taps Hefeweizen,6429.0,3.772727272727273
32038,2700,Taps Fish House & Brewery,Doppelbock,Taps Doppelbock,9754.0,3.75
32039,2700,Taps Fish House & Brewery,Cream Ale,Taps Cream Ale,6430.0,3.333333333333333
32040,2700,Taps Fish House & Brewery,Oatmeal Stout,Oatmeal Stout,13718.0,3.5
32041,2700,Taps Fish House & Brewery,American Pale Ale (APA),California Gold XPA,59038.0,4.0
32042,2700,Taps Fish House & Brewery,Belgian Strong Dark Ale,Belgian Strong Ale,17308.0,4.25
32043,2700,Taps Fish House & Brewery,American Pale Ale (APA),Session Pale Ale,64295.0,4.0
32044,2700,Taps Fish House & Brewery,Tripel,Belgian Tripel,44536.0,3.5
32045,2700,Taps Fish House & Brewery,Pumpkin Ale,Taps Pumpkin Ale,30375.0,3.75
32046,2700,Taps Fish House & Brewery,American Pale Ale (APA),EXPA,73879.0,4.0
32047,2700,Taps Fish House & Brewery,American Porter,Porter,22477.0,4.0
32048,565,Michigan Brewing Company,Witbier,Celis White,5222.0,3.97992700729927
32049,2700,Taps Fish House & Brewery,German Pilsener,Kellerpils,42340.0,4.0
32050,2700,Taps Fish House & Brewery,Russian Imperial Stout,Remy,65009.0,3.857142857142857
32051,2700,Taps Fish House & Brewery,Euro Dark Lager,Oscura,36762.0,3.875
32052,2700,Taps Fish House & Brewery,English Brown Ale,Taps Brown Ale,14424.0,3.4166666666666665
32053,2700,Taps Fish House & Brewery,Old Ale,Jive,65007.0,4.083333333333333
32054,2700,Taps Fish House & Brewery,Schwarzbier,Schwarzbier,57117.0,4.0
32055,2700,Taps Fish House & Brewery,Bière de Garde,Biere De Garde,36761.0,3.4285714285714284
32056,2700,Taps Fish House & Brewery,American Strong Ale,Thomas Jefferson Ale In French Oak,67865.0,3.7
32057,2700,Taps Fish House & Brewery,Munich Dunkel Lager,Dunkel,65491.0,3.75
32058,2700,Taps Fish House & Brewery,Scotch Ale / Wee Heavy,90-Schilling Scotch Ale,22954.0,4.0
32059,2700,Taps Fish House & Brewery,American Pale Ale (APA),Burton Ale,12195.0,3.0
32060,2700,Taps Fish House & Brewery,Oatmeal Stout,Neo-Colonial Stout,71354.0,4.375
32061,2700,Taps Fish House & Brewery,Belgian Dark Ale,Bouffon,69786.0,3.75
32062,2700,Taps Fish House & Brewery,Old Ale,Hillbilly,65008.0,4.25
32063,642,Free State Brewing Co.,Czech Pilsener,Post Rock Pilsner,11914.0,4.5
32064,2700,Taps Fish House & Brewery,Dunkelweizen,Joe's Dunkelweizen,53539.0,4.0
32065,2700,Taps Fish House & Brewery,Extra Special / Strong Bitter (ESB),ESB,20455.0,3.5
32066,2700,Taps Fish House & Brewery,Altbier,Alt,15050.0,3.583333333333333
32067,2700,Taps Fish House & Brewery,Czech Pilsener,Bohemian Pilsener,9753.0,3.8333333333333335
32068,2700,Taps Fish House & Brewery,Belgian Strong Pale Ale,Missed Chief,61016.0,4.0
32069,2700,Taps Fish House & Brewery,American Strong Ale,Thomas Jefferson Ale,27131.0,4.1
32070,2700,Taps Fish House & Brewery,Roggenbier,Roggen,65199.0,3.5
32071,2700,Taps Fish House & Brewery,Märzen / Oktoberfest,Oktoberfest,13717.0,3.375
32072,2700,Taps Fish House & Brewery,American Pale Ale (APA),American Pale Ale,13716.0,3.9375
32073,642,Free State Brewing Co.,American Pale Ale (APA),Thunderhead Pale,31223.0,4.25
32074,2700,Taps Fish House & Brewery,Irish Red Ale,Irish Red,12194.0,3.625
32075,2700,Taps Fish House & Brewery,American Pale Ale (APA),Seaward Pale Ale,69784.0,4.0
32076,2700,Taps Fish House & Brewery,Vienna Lager,Vienna Country Lager,22917.0,4.0
32077,2700,Taps Fish House & Brewery,American IPA,Taps India Pale Ale,6497.0,3.909090909090909
32078,2700,Taps Fish House & Brewery,Saison / Farmhouse Ale,Saison,66042.0,3.0
32079,2700,Taps Fish House & Brewery,Munich Helles Lager,Helles Lager,25449.0,4.0
32080,24925,Redbud Brewing Company,Saison / Farmhouse Ale,Cuvee Three,71883.0,4.342105263157895
32081,25204,Tullycross Tavern & Microbrewery,American Double / Imperial Stout,Siberian Winter Imperial Stout,71225.0,4.5
32082,25204,Tullycross Tavern & Microbrewery,Scottish Ale,Scotch Ale,70716.0,3.5
32083,25204,Tullycross Tavern & Microbrewery,Märzen / Oktoberfest,Octoberfest,74170.0,3.75
32084,25204,Tullycross Tavern & Microbrewery,Irish Red Ale,Tully's Irish Red,74222.0,3.5
32085,25204,Tullycross Tavern & Microbrewery,American Double / Imperial IPA,Batch X2 Double IPA,75948.0,4.5
32086,25204,Tullycross Tavern & Microbrewery,American IPA,"Batch ""X"" IPA",71331.0,4.125
32087,25204,Tullycross Tavern & Microbrewery,American IPA,Frank's First IPA,70714.0,4.0
32088,25204,Tullycross Tavern & Microbrewery,English Pale Ale,TCT Pale Ale,69013.0,4.5
32089,25204,Tullycross Tavern & Microbrewery,Irish Dry Stout,Silk City Stout,69015.0,3.0
32090,25204,Tullycross Tavern & Microbrewery,American IPA,Rain Delay Rye PA,74220.0,3.5
32091,756,Big Buck Brewery & Steakhouse #2,Hefeweizen,Hefeweizen,15082.0,4.5
32092,24925,Redbud Brewing Company,Belgian Strong Pale Ale,Cuvee Two,69547.0,4.071428571428571
32093,24925,Redbud Brewing Company,American Pale Ale (APA),Redbud Pale Ale,66585.0,3.7857142857142856
32094,24925,Redbud Brewing Company,American Double / Imperial Stout,Arbor Imperial Stout,74409.0,3.25
32095,24925,Redbud Brewing Company,Belgian Strong Pale Ale,Cuvee One,66496.0,3.933333333333333
32096,24925,Redbud Brewing Company,Saison / Farmhouse Ale,Cuvee Four,75061.0,4.666666666666667
32097,1342,Harvest Moon Brewery & Cafe,English Brown Ale,British Nut Brown,8489.0,3.875
32098,1342,Harvest Moon Brewery & Cafe,English Porter,London Porter,19842.0,4.0
32099,1342,Harvest Moon Brewery & Cafe,American Blonde Ale,Summer Blonde,6175.0,3.5
32100,1342,Harvest Moon Brewery & Cafe,American Dark Wheat Ale,Amberweisse,42335.0,3.8333333333333335
32101,1342,Harvest Moon Brewery & Cafe,English Dark Mild Ale,Prince William's Mild Manor,12438.0,4.0
32102,1342,Harvest Moon Brewery & Cafe,American IPA,Shoot The Moon India Pale Ale,8559.0,4.0
32103,1342,Harvest Moon Brewery & Cafe,American Double / Imperial IPA,Hops(2) Double IPA,31421.0,4.108695652173913
32104,1342,Harvest Moon Brewery & Cafe,Doppelbock,Doppel Bock,28051.0,3.8333333333333335
32105,1342,Harvest Moon Brewery & Cafe,Russian Imperial Stout,Imperial Stout,34996.0,3.6666666666666665
32106,1342,Harvest Moon Brewery & Cafe,Pumpkin Ale,Pumpkin Ale,38672.0,4.083333333333333
32107,1342,Harvest Moon Brewery & Cafe,American Amber / Red Ale,Extra Special Amber,19886.0,4.0
