,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall,City,State,Address
28065,863,Russian River Brewing Company,Belgian Strong Dark Ale,Salvation,13742,4.069333333333334,Santa Rosa,California,725 4th St
28066,863,Russian River Brewing Company,Belgian Strong Dark Ale,Desperation,22873,4.5,Santa Rosa,California,725 4th St
28067,863,Russian River Brewing Company,American Pale Ale (APA),Hop 2 It (Cascade),13740,5.0,Santa Rosa,California,725 4th St
28070,863,Russian River Brewing Company,Quadrupel (Quad),Mortification,47900,4.03125,Santa Rosa,California,725 4th St
28072,863,Russian River Brewing Company,American Pale Ale (APA),Hop 2 It (Sterling),48755,4.333333333333333,Santa Rosa,California,725 4th St
28073,863,Russian River Brewing Company,Czech Pilsener,White Apron,66221,4.166666666666667,Santa Rosa,California,725 4th St
28074,863,Russian River Brewing Company,American Blonde Ale,Happy Hops,44455,4.117647058823529,Santa Rosa,California,725 4th St
28075,863,Russian River Brewing Company,English Bitter,Don The Younger,74031,4.068181818181818,Santa Rosa,California,725 4th St
28093,454,Arcadia Brewing Company,Baltic Porter,Bourbon Barrel Aged Shipwreck Porter,65809,4.128472222222222,Battle Creek,Michigan,103 W Michigan Ave
28101,454,Arcadia Brewing Company,American IPA,Arcadia IPA Dry Hopped With Cascade Hops,56924,4.5,Battle Creek,Michigan,103 W Michigan Ave
28104,454,Arcadia Brewing Company,American Black Ale,Arcadia B-Craft Black IPA,60469,4.041666666666667,Battle Creek,Michigan,103 W Michigan Ave
28106,454,Arcadia Brewing Company,Russian Imperial Stout,Arcadia Bourbon Barrel Aged Imperial Stout,34100,4.25,Battle Creek,Michigan,103 W Michigan Ave
28118,3055,English Ales Brewery,English Bitter,Triple B Borthwick's Best Bitter,18540,4.333333333333333,Marina,California,233-A Reindollar Avenue
28124,3055,English Ales Brewery,Extra Special / Strong Bitter (ESB),Victory ESB,20177,5.0,Marina,California,233-A Reindollar Avenue
28126,3055,English Ales Brewery,Winter Warmer,Edinburgh Winter Ale Special Reserve 2003,22732,4.25,Marina,California,233-A Reindollar Avenue
28127,3055,English Ales Brewery,English Pale Ale,English Ales Pale Ale,9568,4.214285714285714,Marina,California,233-A Reindollar Avenue
28128,3055,English Ales Brewery,American Blonde Ale,Big Sur Golden,41661,4.125,Marina,California,233-A Reindollar Avenue
28130,3055,English Ales Brewery,American Porter,Penny Black Porter,9446,4.5,Marina,California,233-A Reindollar Avenue
28141,586,Martha's Exchange,Belgian Strong Pale Ale,Martha's 15th Anniversary Special,44194,4.5,Nashua,New Hampshire,185 Main St
28145,586,Martha's Exchange,Russian Imperial Stout,Vow Of Silence,7989,4.090909090909091,Nashua,New Hampshire,185 Main St
28148,586,Martha's Exchange,American Double / Imperial IPA,Dr. Hoppenstein Double IPA,35818,4.375,Nashua,New Hampshire,185 Main St
28150,586,Martha's Exchange,American Pale Ale (APA),Another Ale,24440,4.071428571428571,Nashua,New Hampshire,185 Main St
28151,586,Martha's Exchange,Flanders Red Ale,Martha's Flandersish Sour (Red) Reserve,24643,4.416666666666667,Nashua,New Hampshire,185 Main St
28172,586,Martha's Exchange,American Porter,Steeplechase Porter,2631,4.1,Nashua,New Hampshire,185 Main St
28175,586,Martha's Exchange,Rye Beer,Spy Vs. Spy  Rye,4091,4.166666666666667,Nashua,New Hampshire,185 Main St
28186,586,Martha's Exchange,Doppelbock,Weathertop Doppelbock,3273,4.25,Nashua,New Hampshire,185 Main St
28187,586,Martha's Exchange,Russian Imperial Stout,Vengeance Du Gros Homme,47444,4.4,Nashua,New Hampshire,185 Main St
28192,27800,Pacific Brewing Laboratories,American Black Ale,Squid Ink,76123,4.333333333333333,San Francisco,California,544 Bryant St
28196,8148,Edenton Brewing Company,Pumpkin Ale,Edenton Pumpkinhead Ale,20029,4.0625,Raleigh,North Carolina,1249 Wicker Drive
28198,8148,Edenton Brewing Company,American Double / Imperial Stout,Edenton Coffee Stout,34687,4.3,Raleigh,North Carolina,1249 Wicker Drive
28199,8148,Edenton Brewing Company,Saison / Farmhouse Ale,Edenton Surrender Monkey Farmhouse Ale,32157,4.285714285714286,Raleigh,North Carolina,1249 Wicker Drive
28209,226,Nashoba Valley Winery,Fruit / Vegetable Beer,Watermelon Wheat Ale,50060,4.5,Bolton,Massachusetts,100 Wattaquadoc Hill Road
28228,226,Nashoba Valley Winery,American Barleywine,Oak Aged Barley Wine Ale,28256,4.5,Bolton,Massachusetts,100 Wattaquadoc Hill Road
28230,226,Nashoba Valley Winery,American Porter,Bourbon Barrel Aged Vanilla Porter,62932,4.5,Bolton,Massachusetts,100 Wattaquadoc Hill Road
28249,8877,Brü,American IPA,IPA,16555,4.25,Rochester,New York,300 State St.
28253,8877,Brü,American Porter,Double Chocolate Porter,17287,4.5,Rochester,New York,300 State St.
28254,8877,Brü,Hefeweizen,Hefe Weizen,16550,4.375,Rochester,New York,300 State St.
28276,211,Watch City Brewing Co.,American IPA,Senchual Green Tea IPA,74834,4.25,Waltham,Massachusetts,256 Moody St
28288,211,Watch City Brewing Co.,Rauchbier,"Cayenne, Chipotle, And Chili Pepper Rauchbier",69167,4.5,Waltham,Massachusetts,256 Moody St
28290,211,Watch City Brewing Co.,Herbed / Spiced Beer,The Gourd And Sheaf Ale,7315,4.5,Waltham,Massachusetts,256 Moody St
28294,211,Watch City Brewing Co.,English Strong Ale,2005 Lunarshine BurlyWhine,27681,4.5,Waltham,Massachusetts,256 Moody St
28296,211,Watch City Brewing Co.,Extra Special / Strong Bitter (ESB),Bitter (...and Jaded) ESB,50437,4.5,Waltham,Massachusetts,256 Moody St
28298,211,Watch City Brewing Co.,American Porter,Welcome Back Porter,8685,4.05,Waltham,Massachusetts,256 Moody St
28302,211,Watch City Brewing Co.,Belgian Strong Dark Ale,Brilliant Brewnette,71939,4.5,Waltham,Massachusetts,256 Moody St
28306,211,Watch City Brewing Co.,English Brown Ale,Colossus Big Brown,3022,4.375,Waltham,Massachusetts,256 Moody St
28308,211,Watch City Brewing Co.,American Pale Lager,BitchLöden Wheat Lager,61909,4.25,Waltham,Massachusetts,256 Moody St
28312,211,Watch City Brewing Co.,American IPA,Hops Explosion IPA,1616,4.05,Waltham,Massachusetts,256 Moody St
28313,211,Watch City Brewing Co.,Hefeweizen,Pocket-Full-of-Rye,37621,4.25,Waltham,Massachusetts,256 Moody St
28314,211,Watch City Brewing Co.,Scottish Ale,38 Schilling Scottish Ale,16947,4.3,Waltham,Massachusetts,256 Moody St
28320,211,Watch City Brewing Co.,Munich Dunkel Lager,Midnight Munich Lager,1985,4.083333333333333,Waltham,Massachusetts,256 Moody St
28322,211,Watch City Brewing Co.,English Brown Ale,Bulldog Nut Brown,3166,5.0,Waltham,Massachusetts,256 Moody St
28327,211,Watch City Brewing Co.,American IPA,Opening Day IPA,23021,4.142857142857143,Waltham,Massachusetts,256 Moody St
28329,211,Watch City Brewing Co.,Doppelbock,I Got Your Dopplebok,7314,4.666666666666667,Waltham,Massachusetts,256 Moody St
28330,211,Watch City Brewing Co.,American IPA,Rites Of Spring IPA,9725,4.25,Waltham,Massachusetts,256 Moody St
28337,211,Watch City Brewing Co.,American IPA,Privateer IPA,6378,4.166666666666667,Waltham,Massachusetts,256 Moody St
28339,211,Watch City Brewing Co.,Scottish Ale,Rabbie Burns Quintesensual Ale,2824,4.25,Waltham,Massachusetts,256 Moody St
28345,211,Watch City Brewing Co.,Scotch Ale / Wee Heavy,Skye High Scotch Ale,2604,4.166666666666667,Waltham,Massachusetts,256 Moody St
28346,211,Watch City Brewing Co.,Scottish Ale,"The ""CAZ"" Scotch Export Style Ale",32842,5.0,Waltham,Massachusetts,256 Moody St
28351,211,Watch City Brewing Co.,Baltic Porter,Zok's Baltic Porter,14498,4.2,Waltham,Massachusetts,256 Moody St
28356,211,Watch City Brewing Co.,American Stout,Kanola Joe Coffee Stout,58301,4.5,Waltham,Massachusetts,256 Moody St
28359,211,Watch City Brewing Co.,American Barleywine,Lunar Shine Burley Whine,6890,4.03125,Waltham,Massachusetts,256 Moody St
28368,211,Watch City Brewing Co.,Foreign / Export Stout,Moody Street Stout,3929,4.230769230769231,Waltham,Massachusetts,256 Moody St
28370,211,Watch City Brewing Co.,American IPA,Mongrel IPA,32281,4.333333333333333,Waltham,Massachusetts,256 Moody St
28371,211,Watch City Brewing Co.,Eisbock,Zuper Eisbock,15472,4.25,Waltham,Massachusetts,256 Moody St
28376,17891,Deans Brothers Brewing Company,English India Pale Ale (IPA),IPA 7,44725,4.666666666666667,Santa Ana,California,1006 S Hathaway St
28384,3089,The Original Basil T's,Belgian Dark Ale,Belgian Brown Ale,23866,4.5,Red Bank,New Jersey,183 Riverside Avenue
28386,3089,The Original Basil T's,American Porter,Big Vic's Short Order Porter,20502,4.333333333333333,Red Bank,New Jersey,183 Riverside Avenue
28388,3089,The Original Basil T's,Belgian Pale Ale,De Caqueter,23365,4.5,Red Bank,New Jersey,183 Riverside Avenue
28390,3089,The Original Basil T's,American Strong Ale,Poor Richards Ale,27914,4.25,Red Bank,New Jersey,183 Riverside Avenue
28396,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Vlad The Imp Aler,46467,4.123711340206185,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28397,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Sang Rouge,56434,4.247058823529412,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28401,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Sang Noir,56266,4.807692307692308,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28402,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Flanders Red Ale,Cascade Kriek Ale,42193,4.176630434782608,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28403,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Flanders Red Ale,Flanders Red,46542,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28404,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Sang Royal,49807,4.285714285714286,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28405,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade The Vine,47782,4.103092783505154,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28407,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Fruit / Vegetable Beer,Spiced Fruit Blend,76759,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28409,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Five Barrel Thread,53295,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28412,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Belgian Pale Ale,Cascade C'est Dangue,42191,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28416,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Cuvée Du Jongleur,45635,4.246666666666667,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28417,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Flanders Red Ale,Cascade Mouton Rouge,46609,4.4375,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28419,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Gold Yeller,48316,4.25,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28423,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Bahri Date Bain,68610,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28428,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Fruit / Vegetable Beer,Cascade Spiced Cherry Blonde,63836,5.0,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28430,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Port Reserve,67747,4.083333333333333,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28432,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Quadrupel (Quad),Cascade Cherry Lemon Quad,66841,5.0,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28434,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Gose,Cascade Autumn Gose,54203,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28436,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Noyeaux,56333,4.458333333333333,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28440,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Nightfall Blackberry,50605,4.203125,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28441,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Barrel 323,51351,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28453,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Gose,Cascade Summer Gose,53771,4.027777777777778,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28459,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Belgian IPA,Cascade Pas D'Anglais,48480,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28461,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Bourbonic Plague,50869,4.164948453608248,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28462,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Straight Bourbonic,64744,4.75,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28463,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Flanders Red Ale,Cascade Drie Zwarte Pieten Sang Noir,46439,4.357142857142857,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28465,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Pre-Bourbonic,71837,4.2,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28466,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Lambic - Fruit,Cascade Apricot Ale,42203,4.154676258992806,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28469,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Flanders Red Ale,Mouton Rouge,49205,4.375,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28470,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Funk II,62190,4.25,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28472,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cherry Bourbonic Plague,76325,4.25,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28474,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Vienna Lager,Vienna Delight,50889,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28476,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Barleywine,Yarley Whine,50870,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28478,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Sour Wit,74165,4.166666666666667,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28491,2391,Cascade Brewing / Raccoon Lodge & Brewpub,Fruit / Vegetable Beer,Razberry Wheat,43526,4.055555555555555,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28496,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Cherry Gold Yeller,66688,4.25,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28497,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Honey Ginger Rye,70196,4.5,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28501,2391,Cascade Brewing / Raccoon Lodge & Brewpub,American Double / Imperial IPA,Dark Day IPA,55493,4.125,Portland,Oregon,7424 SW Beaverton-Hillsdale Hwy
28506,1926,Ellicott Mills Brewing Company,Altbier,Voodoo Alt,20412,4.5,Ellicott City,Maryland,8308 Main Street
28507,1926,Ellicott Mills Brewing Company,Euro Dark Lager,Black Forest,24110,4.5,Ellicott City,Maryland,8308 Main Street
28508,1926,Ellicott Mills Brewing Company,Lambic - Fruit,Sour Cherry Bomb,28168,4.5,Ellicott City,Maryland,8308 Main Street
28511,1926,Ellicott Mills Brewing Company,American Amber / Red Ale,Redrum Ale,26557,4.5,Ellicott City,Maryland,8308 Main Street
28513,1926,Ellicott Mills Brewing Company,American Malt Liquor,M.F. (Maryland's Finest),19266,4.5,Ellicott City,Maryland,8308 Main Street
28516,1926,Ellicott Mills Brewing Company,Witbier,Oz Wit,16208,4.5,Ellicott City,Maryland,8308 Main Street
28519,1926,Ellicott Mills Brewing Company,Extra Special / Strong Bitter (ESB),E. S. B.,24879,4.5,Ellicott City,Maryland,8308 Main Street
28522,1926,Ellicott Mills Brewing Company,Bock,X.O. Tripplebock,17911,4.375,Ellicott City,Maryland,8308 Main Street
28533,1926,Ellicott Mills Brewing Company,Doppelbock,Doppelbock,18122,4.666666666666667,Ellicott City,Maryland,8308 Main Street
28539,1926,Ellicott Mills Brewing Company,American Amber / Red Ale,Semper Fi,27725,4.25,Ellicott City,Maryland,8308 Main Street
28543,5266,Island Brewing Company,American Blonde Ale,Avocado Honey Ale,33015,4.3,Carpinteria,California,5049 6th St
28544,5266,Island Brewing Company,American IPA,Cask Conditioned IPA,30879,4.25,Carpinteria,California,5049 6th St
28548,5266,Island Brewing Company,American Porter,Blackbird Porter,67033,4.5,Carpinteria,California,5049 6th St
28549,5266,Island Brewing Company,Hefeweizen,Raspberry Weiss,37041,4.5,Carpinteria,California,5049 6th St
28550,5266,Island Brewing Company,American Adjunct Lager,Tropical Lager,31837,4.166666666666667,Carpinteria,California,5049 6th St
28568,11264,Skytop Steakhouse,Altbier,Aidan Michael's Amber Lager,24828,4.375,Kingston,New York,237 Forest Hills Dr
28570,4288,Newport Beach Brewing Company,American Porter,Ted-A-Gers Imperial Porter,45946,4.25,Newport Beach,California,2920 Newport Blvd.
28572,4288,Newport Beach Brewing Company,American Barleywine,A Fortnights Journey,47778,4.25,Newport Beach,California,2920 Newport Blvd.
28573,4288,Newport Beach Brewing Company,English Bitter,Back Bay Bitter,51655,4.5,Newport Beach,California,2920 Newport Blvd.
28590,4288,Newport Beach Brewing Company,Russian Imperial Stout,Dead Cowboy Imperial Stout,31376,4.5,Newport Beach,California,2920 Newport Blvd.
28592,4288,Newport Beach Brewing Company,American IPA,Village Idiot IPA,58304,4.5,Newport Beach,California,2920 Newport Blvd.
28598,4288,Newport Beach Brewing Company,Russian Imperial Stout,John Wayne Imperial Stout,9536,4.25,Newport Beach,California,2920 Newport Blvd.
28601,4288,Newport Beach Brewing Company,American Double / Imperial Stout,Black Death (Barrel Aged Resurrection Imperial Coffee Stout),45945,4.5,Newport Beach,California,2920 Newport Blvd.
28608,11508,Red Jacket Brewing Company,American Stout,Oatmeal Espress Stout,25498,4.333333333333333,Calumet,Michigan,300 Sixth Street
28612,11508,Red Jacket Brewing Company,English Pale Ale,Good Ivan Pale Ale,32351,4.25,Calumet,Michigan,300 Sixth Street
28616,6263,The Ram Restaurant & Brewery/Bighorn Brewery,Czech Pilsener,Bubba's Pilsner,52362,5.0,Salem,Oregon,515 12th Street SE
28622,23201,Mad Fox Brewing Company,Oatmeal Stout,Stir About Oatmeal Stout,63048,4.1,Falls Church,Virginia,444 West Broad Street
28625,23201,Mad Fox Brewing Company,Fruit / Vegetable Beer,Eat A Peach,72741,4.5,Falls Church,Virginia,444 West Broad Street
28628,23201,Mad Fox Brewing Company,Pumpkin Ale,Punkinator,62297,4.055555555555555,Falls Church,Virginia,444 West Broad Street
28629,23201,Mad Fox Brewing Company,Kölsch,Kölsch,60051,4.178571428571429,Falls Church,Virginia,444 West Broad Street
28632,23201,Mad Fox Brewing Company,Bock,Elixer Bock,74568,4.5,Falls Church,Virginia,444 West Broad Street
28636,23201,Mad Fox Brewing Company,American IPA,Two Hemispheres Wet-Hop IPA,74043,4.35,Falls Church,Virginia,444 West Broad Street
28641,23201,Mad Fox Brewing Company,Extra Special / Strong Bitter (ESB),E.S.B.,61691,4.125,Falls Church,Virginia,444 West Broad Street
28650,23201,Mad Fox Brewing Company,American IPA,Golden India Pale Ale,60150,4.25,Falls Church,Virginia,444 West Broad Street
28653,23201,Mad Fox Brewing Company,American Double / Imperial IPA,Molotov Hoptail Double IPA,61189,4.041666666666667,Falls Church,Virginia,444 West Broad Street
28654,23201,Mad Fox Brewing Company,American IPA,Orange Whip IPA,63190,4.238095238095238,Falls Church,Virginia,444 West Broad Street
28656,23201,Mad Fox Brewing Company,American Black Ale,India Ink,65537,4.2,Falls Church,Virginia,444 West Broad Street
28661,23201,Mad Fox Brewing Company,English Pale Ale,English Summer Ale,61690,4.2,Falls Church,Virginia,444 West Broad Street
28662,23201,Mad Fox Brewing Company,Scotch Ale / Wee Heavy,Oak Aged Wee Heavy,63816,4.333333333333333,Falls Church,Virginia,444 West Broad Street
28676,438,Kennebec River Brewery,American Porter,Penobscot Porter,1293,4.0625,The Forks Plt,Maine,1771 US Rte 201
28681,438,Kennebec River Brewery,American Brown Ale,Arthur's Hazelnut Brown Ale,1292,4.375,The Forks Plt,Maine,1771 US Rte 201
28696,3146,Lake Superior Brewing,Belgian Pale Ale,Belgian Gold,50498,4.25,Grand Marais,Michigan,N-14283 Lake Avenue
28697,3146,Lake Superior Brewing,Fruit / Vegetable Beer,Blueberry Wheat,50499,4.75,Grand Marais,Michigan,N-14283 Lake Avenue
28700,3146,Lake Superior Brewing,Extra Special / Strong Bitter (ESB),Cabin Fever ESB,10120,4.333333333333333,Grand Marais,Michigan,N-14283 Lake Avenue
28704,15,Rock Bottom Restaurant and Brewery,Irish Dry Stout,Stinson's Dry Irish Stout,2695,4.833333333333333,Cambridge,Massachusetts,50 Church Street
28705,15,Rock Bottom Restaurant and Brewery,American Adjunct Lager,Left Field Lager,3185,4.25,Cambridge,Massachusetts,50 Church Street
28707,15,Rock Bottom Restaurant and Brewery,American Barleywine,Old Horizontal,2696,4.75,Cambridge,Massachusetts,50 Church Street
28712,15205,Tri-City Brewing Company,Munich Helles Lager,Hell's Half Mile,56437,4.142857142857143,Bay City,Michigan,4170 Shrestha Dr
28735,20345,Long Ireland Beer Company,Irish Red Ale,Celtic Ale,50398,4.083333333333333,Riverhead,New York,817 Pulaski Street
28736,20345,Long Ireland Beer Company,American Stout,Breakfast Stout,56106,4.083333333333333,Riverhead,New York,817 Pulaski Street
28739,20345,Long Ireland Beer Company,Belgian Dark Ale,Belgian Strong Ale,67352,4.5,Riverhead,New York,817 Pulaski Street
28747,408,Silver Gulch Brewing and Bottling Co.,Eisbock,Grand Reserve,29431,4.125,Fairbanks,Alaska,2195 Old Steese Hwy N
28753,408,Silver Gulch Brewing and Bottling Co.,American Strong Ale,Bird Creek Denali Ale,3600,4.5,Fairbanks,Alaska,2195 Old Steese Hwy N
28754,408,Silver Gulch Brewing and Bottling Co.,American Pale Ale (APA),Bird Creek Anchorage Ale,3601,4.25,Fairbanks,Alaska,2195 Old Steese Hwy N
28758,408,Silver Gulch Brewing and Bottling Co.,German Pilsener,Coldfoot Pilsner Lager,1204,4.045454545454546,Fairbanks,Alaska,2195 Old Steese Hwy N
28762,16270,Auburn Alehouse Brewery & Restaurant,English Barleywine,Old Prospector Barleywine,49139,4.25,Auburn,California,289 Washington St
28776,19911,Salmon River Brewery,American Pale Ale (APA),Wet Hop Wicked Ale,62300,4.5,McCall,Idaho,411 Railroad Ave.
28782,19911,Salmon River Brewery,American Porter,Buzz Buzz Coffee Porter,77160,4.5,McCall,Idaho,411 Railroad Ave.
28786,9629,Short's Brewing Company,American IPA,Short's Huma-Lupa-Licious IPA,17900,4.05310621242485,Bellaire,Michigan,121 N. Bridge Street
28817,9629,Short's Brewing Company,Old Ale,Short's Aphasia Old Ale,67207,4.5,Bellaire,Michigan,121 N. Bridge Street
28820,9629,Short's Brewing Company,American Porter,Bourbon Black Cherry Porter,63222,4.1,Bellaire,Michigan,121 N. Bridge Street
28825,9629,Short's Brewing Company,American Pale Ale (APA),Short's Dan's Pink Skirt,64963,4.4,Bellaire,Michigan,121 N. Bridge Street
28839,9629,Short's Brewing Company,Fruit / Vegetable Beer,Carrot Cake,69575,4.083333333333333,Bellaire,Michigan,121 N. Bridge Street
28840,9629,Short's Brewing Company,American Barleywine,Short's Bourbon Barrel Aged Wizard,60571,4.2,Bellaire,Michigan,121 N. Bridge Street
28842,9629,Short's Brewing Company,American Pale Ale (APA),Butch's Dry Hop,57059,4.25,Bellaire,Michigan,121 N. Bridge Street
28843,9629,Short's Brewing Company,American IPA,Short's Controversi-ALE,72153,4.25,Bellaire,Michigan,121 N. Bridge Street
28847,9629,Short's Brewing Company,English Porter,Short's Publican Porter (Imperial London Porter),39060,4.186046511627907,Bellaire,Michigan,121 N. Bridge Street
28848,9629,Short's Brewing Company,Fruit / Vegetable Beer,Imperial Soft Parade,37504,4.027777777777778,Bellaire,Michigan,121 N. Bridge Street
28852,9629,Short's Brewing Company,Fruit / Vegetable Beer,Peaches & Crème,37209,4.036585365853658,Bellaire,Michigan,121 N. Bridge Street
28853,9629,Short's Brewing Company,Kölsch,Kolsch 45,69684,4.25,Bellaire,Michigan,121 N. Bridge Street
28857,9629,Short's Brewing Company,American Double / Imperial IPA,Anniversary Ale 2008,42368,4.4,Bellaire,Michigan,121 N. Bridge Street
28858,9629,Short's Brewing Company,Old Ale,Bourbon Barrel Aphasia,76280,4.666666666666667,Bellaire,Michigan,121 N. Bridge Street
28859,9629,Short's Brewing Company,American IPA,Freedom Of '78,64457,4.054794520547945,Bellaire,Michigan,121 N. Bridge Street
28863,9629,Short's Brewing Company,Milk / Sweet Stout,Turtle Stout,61654,4.125,Bellaire,Michigan,121 N. Bridge Street
28868,9629,Short's Brewing Company,American Pale Ale (APA),Prolonged Enjoyment,72930,4.5,Bellaire,Michigan,121 N. Bridge Street
28878,9629,Short's Brewing Company,American Strong Ale,Abnormal Genius,37770,4.0227272727272725,Bellaire,Michigan,121 N. Bridge Street
28886,9629,Short's Brewing Company,German Pilsener,Pineapple Pilsner,65330,4.5,Bellaire,Michigan,121 N. Bridge Street
28889,9629,Short's Brewing Company,American IPA,Short's Hopstache,69583,4.75,Bellaire,Michigan,121 N. Bridge Street
28890,9629,Short's Brewing Company,American Double / Imperial IPA,Short's Good Feller,37124,4.035714285714286,Bellaire,Michigan,121 N. Bridge Street
28891,9629,Short's Brewing Company,American IPA,Ale La Reverend (wedding Session IPA A Tribute To Joe And Leah Short 2011),72943,4.181818181818182,Bellaire,Michigan,121 N. Bridge Street
28897,1666,Selin's Grove Brewing Company,American IPA,Olde Frosty IPA,40188,4.653846153846154,Selinsgrove,Pennsylvania,119 N Market St
28898,1666,Selin's Grove Brewing Company,Oatmeal Stout,Shade Mountain Oatmeal Stout,9487,4.37037037037037,Selinsgrove,Pennsylvania,119 N Market St
28899,1666,Selin's Grove Brewing Company,American Brown Ale,Mudpuppy Brown,39903,4.25,Selinsgrove,Pennsylvania,119 N Market St
28902,1666,Selin's Grove Brewing Company,Oatmeal Stout,Love Buzz Coffee Stout,47957,4.5,Selinsgrove,Pennsylvania,119 N Market St
28906,1666,Selin's Grove Brewing Company,American Porter,Bourbon Cask Porter,28240,5.0,Selinsgrove,Pennsylvania,119 N Market St
28907,1666,Selin's Grove Brewing Company,Extra Special / Strong Bitter (ESB),Goldings Special Bitter,32071,4.133333333333334,Selinsgrove,Pennsylvania,119 N Market St
28908,1666,Selin's Grove Brewing Company,American Porter,Raspberry Baltic Porter,41574,4.5,Selinsgrove,Pennsylvania,119 N Market St
